,HHID,PN,value
112,11230,10,0.990918095
113,11248,10,0.990918095
114,11253,10,
115,11256,10,0.990918095
116,11256,40,0.990918095
117,11277,10,0.990918095
118,11323,10,
119,11332,10,
120,11332,20,
121,11333,20,-0.007925231
122,11333,30,-1.006768557
123,11341,10,-1.006768557
124,11345,10,
125,11345,20,
126,11347,20,-1.006768557
127,11347,30,-1.006768557
128,11368,10,
129,11368,20,
130,11377,10,
131,11377,40,
132,11378,10,-1.006768557
133,11378,20,-0.007925231
134,11379,20,0.990918095
135,11387,20,-0.007925231
136,11423,10,
137,11466,40,
138,11467,10,
139,11477,10,
140,11477,11,
141,11479,10,
142,11479,40,
143,11506,10,
144,11563,10,
145,11575,10,
146,11575,20,0.990918095
147,11582,20,-0.007925231
148,11590,20,-0.007925231
149,11608,10,-1.006768557
150,11608,40,-1.006768557
151,11611,10,
152,11612,10,
153,11620,10,-0.007925231
154,11620,40,0.990918095
155,11626,10,
156,11626,11,
157,11656,10,
158,11667,20,
159,11667,30,
160,11671,10,
161,11671,40,
162,11678,10,-0.007925231
163,11678,40,
164,11678,41,
165,11690,10,
166,11694,10,
167,11694,20,
168,11716,10,
169,11765,10,-0.007925231
170,11787,10,
171,11793,10,1.989761421
172,11798,10,
173,11802,10,-0.007925231
174,11825,10,
175,11825,40,
176,11841,10,0.990918095
177,11854,10,0.990918095
178,11854,20,-1.006768557
179,11856,10,1.989761421
180,11859,10,
181,11862,20,-0.007925231
182,11862,30,
183,11876,10,0.990918095
184,11881,10,
185,11881,11,
186,11902,30,
187,11902,31,
188,11907,10,-1.006768557
189,11907,20,-1.006768557
190,11911,10,
191,11911,40,
192,11932,20,
193,11932,30,
194,11933,10,
195,11936,10,
196,11936,11,
197,11937,10,0.990918095
198,11948,20,
199,11983,40,
200,11993,10,
201,11993,20,
202,11999,10,-1.006768557
203,11999,20,-1.006768557
204,12005,10,-0.007925231
205,12005,40,-1.006768557
206,12009,10,
207,12009,40,
208,12010,10,-1.006768557
209,12010,20,-1.006768557
210,12033,10,
211,12033,11,
212,12045,10,
213,12045,11,
214,12094,10,
215,12104,10,
216,12104,20,
217,12106,10,
218,12108,10,0.990918095
219,12112,30,
220,12118,30,
221,12124,20,-1.006768557
222,12124,30,1.989761421
223,12135,20,
224,12135,30,
225,12145,10,
226,12145,20,
227,12161,10,
228,12161,20,
229,12162,10,-1.006768557
230,12166,10,
231,12166,40,
232,12172,10,
233,12172,20,
234,12174,40,
235,12178,10,
236,12179,10,
237,12183,10,0.990918095
238,12195,10,
239,12196,10,
240,12196,20,
241,12218,10,
242,12218,20,
243,12223,20,
244,12232,10,-1.006768557
245,12232,40,-1.006768557
246,12235,10,-1.006768557
247,12235,40,-0.007925231
248,12242,10,0.990918095
249,12242,20,1.989761421
250,12243,20,
251,12243,30,
252,12252,20,-0.007925231
253,12273,10,
254,12273,40,
255,12274,10,
256,12274,20,
257,12276,20,
258,12276,30,
259,12280,20,
260,12280,30,
261,12285,10,
262,12292,10,-1.006768557
263,12292,20,
264,12302,10,-0.007925231
265,12310,10,-0.007925231
266,12310,11,-0.007925231
267,12315,10,0.990918095
268,12315,40,-0.007925231
269,12318,10,
270,12319,10,0.990918095
271,12344,10,
272,12344,20,
273,12393,20,-1.006768557
274,12393,30,0.990918095
275,12394,10,
276,12401,40,
277,12417,10,
278,12418,20,-0.007925231
279,12418,30,-0.007925231
280,12443,10,0.990918095
281,12443,40,-0.007925231
282,12445,10,-0.007925231
283,12455,10,
284,12458,20,0.990918095
285,12474,40,
286,12479,10,
287,12481,10,
288,12481,11,
289,12484,10,-0.007925231
290,12484,20,-0.007925231
291,12494,10,-1.006768557
292,12494,40,-1.006768557
293,12507,10,0.990918095
294,12510,10,
295,12510,20,
296,12512,10,
297,12512,20,
298,12513,10,
299,12513,20,
300,12514,10,
301,12514,40,
302,12516,10,
303,12516,40,
304,12520,40,
305,12529,20,
306,12543,10,-0.007925231
307,12549,10,
308,12549,11,
309,12549,40,
310,12562,10,
311,12562,11,
312,12571,20,
313,12573,10,
314,12573,11,
315,12574,20,0.990918095
316,12586,10,0.990918095
317,12586,20,0.990918095
318,12588,10,0.990918095
319,12588,20,-1.006768557
320,12596,10,
321,12596,40,
322,12605,10,0.990918095
323,12605,40,-1.006768557
324,12605,41,-1.006768557
325,12611,10,-1.006768557
326,12611,20,-0.007925231
327,12629,10,-0.007925231
328,12629,11,
329,12629,40,
330,12648,40,-0.007925231
331,12653,10,0.990918095
332,12653,40,-1.006768557
333,12666,10,
334,12667,10,-1.006768557
335,12671,10,
336,12682,10,
337,12695,20,-0.007925231
338,12695,30,-0.007925231
339,12709,20,2.988604747
340,12715,20,
341,12715,30,
342,12738,10,
343,12738,20,
344,12744,10,-0.007925231
345,12744,11,-1.006768557
346,12745,10,-0.007925231
347,12745,20,-0.007925231
348,12756,10,
349,12756,11,
350,12761,40,
351,12762,10,
352,12762,20,
353,12765,10,
354,12786,10,
355,12792,10,-0.007925231
356,12799,20,-1.006768557
357,12799,30,0.990918095
358,12821,10,
359,12852,30,
360,12854,10,2.988604747
361,12864,20,-1.006768557
362,12887,10,
363,12909,20,-1.006768557
364,12920,10,
365,12948,10,
366,12964,10,
367,12964,40,
368,12967,10,
369,12979,10,-1.006768557
370,12979,20,-1.006768557
371,12981,30,
372,12987,10,
373,12987,20,0.990918095
374,13054,40,
375,13062,10,
376,13063,10,0.990918095
377,13137,20,0.990918095
378,13137,21,0.990918095
379,13140,10,0.990918095
380,13140,40,0.990918095
381,13142,10,
382,13142,20,
383,13158,10,-1.006768557
384,13176,20,
385,13189,20,-0.007925231
386,13189,30,-0.007925231
387,13194,10,0.990918095
388,13208,10,-0.007925231
389,13208,40,-1.006768557
390,13211,10,-1.006768557
391,13211,20,-1.006768557
392,13212,10,
393,13216,10,
394,13231,10,1.989761421
395,13231,20,1.989761421
396,13238,10,-1.006768557
397,13242,10,-1.006768557
398,13257,10,0.990918095
399,13286,10,
400,13286,20,
401,13296,10,
402,13305,30,
403,13317,10,
404,13317,40,
405,13318,10,
406,13318,20,
407,13344,10,
408,13344,40,
409,13371,10,-0.007925231
410,13371,12,0.990918095
411,13376,10,
412,13376,20,
413,13387,40,
414,13390,20,0.990918095
415,13390,21,0.990918095
416,13392,20,
417,13399,10,-0.007925231
418,13418,10,2.988604747
419,13433,30,1.989761421
420,13465,10,
421,13465,40,
422,13518,40,
423,13527,10,
424,13527,20,
425,13547,10,
426,13547,20,
427,13552,20,0.990918095
428,13552,30,-1.006768557
429,13560,10,
430,13561,10,
431,13561,20,
432,13573,10,-0.007925231
433,13573,20,
434,13583,20,
435,13583,30,
436,13590,30,-1.006768557
437,13590,40,
438,13595,11,
439,13598,10,-0.007925231
440,13598,20,-0.007925231
441,13600,10,
442,13600,20,
443,13601,40,
444,13602,20,-1.006768557
445,13602,30,-1.006768557
446,13612,10,
447,13631,10,
448,13635,10,-0.007925231
449,13635,20,-0.007925231
450,13637,10,0.990918095
451,13637,40,
452,13656,40,0.990918095
453,13671,10,
454,13671,20,
455,13699,10,
456,13699,40,
457,13734,10,-0.007925231
458,13734,20,-0.007925231
459,13738,10,0.990918095
460,13738,20,-1.006768557
461,13753,10,
462,13753,20,
463,13757,30,-1.006768557
464,13772,20,-1.006768557
465,13772,30,-1.006768557
466,13784,10,
467,13784,40,
468,13802,20,
469,13813,10,
470,13814,10,
471,13814,40,
472,13815,10,
473,13816,10,
474,13816,40,
475,13817,10,
476,13817,11,
477,13817,40,
478,13817,41,
479,13820,10,
480,13820,20,
481,13857,10,-1.006768557
482,13857,20,-1.006768557
483,13858,20,
484,13858,30,-1.006768557
485,13894,10,-0.007925231
486,13897,10,
487,13899,10,
488,13899,40,-1.006768557
489,13899,41,-1.006768557
490,13902,10,-1.006768557
491,13902,20,-1.006768557
492,13912,10,
493,13912,20,
494,13915,10,
495,13915,11,
496,13916,10,0.990918095
497,13916,40,0.990918095
498,13965,10,
499,13965,20,
500,13974,10,
501,14008,10,
502,14024,20,-0.007925231
503,14024,30,0.990918095
504,14028,10,-1.006768557
505,14028,20,-0.007925231
506,14033,10,
507,14036,10,-0.007925231
508,14036,40,
509,14043,10,
510,14043,20,
511,14063,10,0.990918095
512,14063,20,0.990918095
513,14069,10,-1.006768557
514,14069,20,-1.006768557
515,14072,10,0.990918095
516,14072,40,-0.007925231
517,14080,20,
518,14080,30,
519,14081,10,
520,14081,40,
521,14085,10,-1.006768557
522,14092,10,-1.006768557
523,14092,40,-0.007925231
524,14098,10,-1.006768557
525,14104,10,
526,14104,20,
527,14115,20,-1.006768557
528,14136,10,0.990918095
529,14136,40,
530,14137,10,
531,14137,20,
532,14147,10,-0.007925231
533,14147,40,-1.006768557
534,14149,20,
535,14149,30,
536,14157,10,0.990918095
537,14157,40,0.990918095
538,14159,30,2.988604747
539,14167,10,
540,14167,40,
541,14179,10,
542,14179,40,
543,14188,20,-1.006768557
544,14188,30,0.990918095
545,14199,20,
546,14202,10,
547,14212,10,
548,14212,20,
549,14214,10,
550,14215,30,-0.007925231
551,14223,10,
552,14224,10,0.990918095
553,14224,20,
554,14234,10,
555,14234,11,
556,14234,41,
557,14244,20,-0.007925231
558,14244,30,-1.006768557
559,14247,10,-1.006768557
560,14247,40,0.990918095
561,14251,10,-0.007925231
562,14252,10,
563,14259,20,
564,14259,30,-1.006768557
565,14270,10,0.990918095
566,14270,40,0.990918095
567,14272,10,-0.007925231
568,14272,11,
569,14275,10,0.990918095
570,14307,10,-1.006768557
571,14332,10,-0.007925231
572,14332,11,
573,14341,10,
574,14349,10,
575,14349,40,
576,14359,10,
577,14359,20,
578,14397,10,
579,14397,20,
580,14411,10,0.990918095
581,14420,10,0.990918095
582,14420,20,0.990918095
583,14427,10,
584,14428,10,0.990918095
585,14430,10,
586,14430,20,
587,14433,10,-0.007925231
588,14433,20,-0.007925231
589,14434,20,-1.006768557
590,14434,30,-1.006768557
591,14436,20,-0.007925231
592,14436,21,-0.007925231
593,14449,10,
594,14449,40,
595,14455,11,
596,14456,10,
597,14456,20,
598,14458,30,
599,14458,31,
600,14535,10,1.989761421
601,14535,11,
602,14553,10,0.990918095
603,14568,10,-1.006768557
604,14568,20,-1.006768557
605,14587,10,-0.007925231
606,14587,11,-0.007925231
607,14605,10,-0.007925231
608,14605,40,-1.006768557
609,14617,10,-1.006768557
610,14617,20,-1.006768557
611,14619,20,-0.007925231
612,14619,21,-0.007925231
613,14624,10,-1.006768557
614,14624,40,-0.007925231
615,14640,10,
616,14655,30,-0.007925231
617,14670,10,
618,14674,10,
619,14681,10,
620,14681,40,
621,14701,10,-0.007925231
622,14711,10,-0.007925231
623,14711,11,-0.007925231
624,14711,12,
625,14726,10,
626,14726,40,
627,14736,10,
628,14746,10,-0.007925231
629,14748,20,-0.007925231
630,14754,10,-0.007925231
631,14754,40,
632,14756,10,-1.006768557
633,14756,40,-1.006768557
634,14758,20,-0.007925231
635,14758,30,-1.006768557
636,14782,10,-0.007925231
637,14787,10,0.990918095
638,14830,10,
639,14830,20,
640,14844,10,
641,14852,20,
642,14869,10,-0.007925231
643,14869,20,-1.006768557
644,14872,10,
645,14872,20,
646,14955,10,0.990918095
647,14955,40,0.990918095
648,14959,10,-1.006768557
649,14959,20,-1.006768557
650,14996,10,
651,15000,10,
652,15000,11,
653,15015,20,-1.006768557
654,15023,10,
655,15023,40,
656,15048,10,-0.007925231
657,15056,20,-1.006768557
658,15056,30,-1.006768557
659,15080,40,0.990918095
660,15129,10,-1.006768557
661,15140,10,
662,15140,40,
663,15148,10,0.990918095
664,15159,10,-0.007925231
665,15172,10,-0.007925231
666,15172,20,-0.007925231
667,15189,10,
668,15189,40,
669,15195,10,
670,15204,10,-0.007925231
671,15204,20,
672,15209,10,0.990918095
673,15216,10,
674,15225,10,-1.006768557
675,15225,20,-1.006768557
676,15230,10,-1.006768557
677,15230,20,-1.006768557
678,15236,10,-0.007925231
679,15236,40,-1.006768557
680,15257,10,
681,15268,20,0.990918095
682,15293,10,
683,15294,10,
684,15304,20,
685,15304,30,
686,15332,40,
687,15339,10,
688,15341,40,
689,15344,10,-1.006768557
690,15344,20,-1.006768557
691,15346,20,
692,15346,30,
693,15372,10,-1.006768557
694,15419,10,
695,15429,10,
696,15436,10,
697,15436,20,
698,15440,10,
699,15440,40,
700,15445,10,
701,15445,40,
702,15447,10,-1.006768557
703,15447,20,-1.006768557
704,15469,10,
705,15497,10,
706,15497,40,
707,15511,10,0.990918095
708,15511,40,0.990918095
709,15514,20,
710,15514,30,
711,15516,10,-1.006768557
712,15516,20,-1.006768557
713,15536,10,
714,15536,11,0.990918095
715,15537,10,
716,15543,10,
717,15543,20,
718,15551,10,
719,15551,20,
720,15560,40,
721,15570,40,
722,15588,40,
723,15591,10,
724,15591,20,
725,15593,20,
726,15593,30,
727,15618,10,
728,15625,10,1.989761421
729,15625,20,0.990918095
730,15636,10,0.990918095
731,15648,20,
732,15648,30,
733,15657,10,
734,15658,10,
735,15676,10,
736,15676,40,
737,15698,10,
738,15698,40,
739,15708,10,
740,15709,20,
741,15709,30,
742,15726,10,0.990918095
743,15726,40,0.990918095
744,15730,30,
745,15734,40,
746,15739,10,
747,15739,40,
748,15752,10,
749,15752,20,
750,15758,10,
751,15776,10,2.988604747
752,15776,20,1.989761421
753,15779,10,
754,15779,40,
755,15781,10,-0.007925231
756,15784,10,1.989761421
757,15784,20,-0.007925231
758,15793,10,-0.007925231
759,15801,40,
760,15833,10,-0.007925231
761,15833,20,-0.007925231
762,15834,10,-1.006768557
763,15834,11,-1.006768557
764,15836,10,0.990918095
765,15836,20,-1.006768557
766,15840,20,-1.006768557
767,15883,10,
768,15883,11,
769,15889,10,0.990918095
770,15889,20,0.990918095
771,15893,10,
772,15893,20,
773,15897,20,-1.006768557
774,15911,10,1.989761421
775,15911,21,-1.006768557
776,15911,22,-0.007925231
777,15935,11,
778,15960,10,
779,15972,10,
780,15981,10,0.990918095
781,15981,40,
782,15982,10,
783,15982,20,
784,15983,10,-0.007925231
785,15986,10,
786,15986,40,
787,15991,40,
788,15992,20,
789,15992,30,
790,15995,10,-1.006768557
791,15995,20,
792,16013,10,
793,16015,10,
794,16022,10,
795,16022,40,
796,16024,10,-1.006768557
797,16024,20,-1.006768557
798,16035,10,
799,16035,40,
800,16036,10,
801,16036,40,
802,16042,10,
803,16042,11,
804,16048,10,-0.007925231
805,16048,20,-1.006768557
806,16054,20,-0.007925231
807,16062,10,-1.006768557
808,16062,40,0.990918095
809,16064,10,-0.007925231
810,16064,40,-0.007925231
811,16086,10,-0.007925231
812,16086,20,0.990918095
813,16107,10,-0.007925231
814,16116,10,1.989761421
815,16116,20,0.990918095
816,16119,20,
817,16142,10,
818,16161,20,
819,16162,10,
820,16162,40,
821,16174,10,-1.006768557
822,16174,40,-1.006768557
823,16190,10,-0.007925231
824,16197,10,-1.006768557
825,16197,20,-1.006768557
826,16211,10,0.990918095
827,16220,10,-0.007925231
828,16221,10,
829,16233,10,-1.006768557
830,16233,20,-0.007925231
831,16237,30,
832,16245,10,-1.006768557
833,16245,40,-1.006768557
834,16246,20,
835,16246,30,
836,16247,30,1.989761421
837,16250,10,
838,16250,20,
839,16306,10,
840,16331,10,
841,16331,11,
842,16367,11,
843,16376,20,-1.006768557
844,16381,10,
845,16381,40,
846,16400,10,
847,16404,10,-1.006768557
848,16404,20,-1.006768557
849,16407,10,-1.006768557
850,16407,11,2.988604747
851,16412,10,0.990918095
852,16412,20,-0.007925231
853,16415,10,
854,16415,40,
855,16420,10,-1.006768557
856,16420,20,-0.007925231
857,16430,10,-1.006768557
858,16433,10,-1.006768557
859,16433,20,-1.006768557
860,16437,10,
861,16437,20,
862,16439,20,
863,16439,30,
864,16444,10,-1.006768557
865,16444,40,-1.006768557
866,16449,20,0.990918095
867,16449,30,
868,16454,20,
869,16459,10,-0.007925231
870,16460,10,0.990918095
871,16468,10,
872,16468,40,
873,16471,10,
874,16475,10,-0.007925231
875,16478,10,-1.006768557
876,16484,20,-1.006768557
877,16484,30,-1.006768557
878,16491,10,-1.006768557
879,16496,10,
880,16500,10,
881,16500,20,
882,16517,10,
883,16526,10,
884,16526,20,
885,16528,30,0.990918095
886,16528,40,1.989761421
887,16541,10,
888,16541,11,
889,16558,10,-0.007925231
890,16558,20,-0.007925231
891,16566,10,
892,16566,20,
893,16570,10,
894,16599,10,-0.007925231
895,16602,10,
896,16602,20,
897,16606,10,-1.006768557
898,16612,10,
899,16619,20,
900,16631,10,-1.006768557
901,16631,20,-1.006768557
902,16648,10,-1.006768557
903,16648,20,-1.006768557
904,16650,20,
905,16650,30,
906,16659,10,
907,16659,40,
908,16660,10,-1.006768557
909,16663,10,
910,16672,10,-1.006768557
911,16672,20,-0.007925231
912,16681,10,
913,16698,10,0.990918095
914,16700,20,0.990918095
915,16704,20,
916,16705,10,-0.007925231
917,16705,20,-1.006768557
918,16706,10,
919,16706,20,
920,16710,10,
921,16711,10,-1.006768557
922,16715,30,-1.006768557
923,16715,40,-0.007925231
924,16747,10,-1.006768557
925,16747,20,-1.006768557
926,16761,10,
927,16770,10,
928,16789,10,
929,16789,20,
930,16799,10,-0.007925231
931,16799,40,-1.006768557
932,16810,10,0.990918095
933,16810,11,0.990918095
934,16822,10,
935,16822,20,
936,16827,10,
937,16827,40,
938,16841,10,
939,16848,10,
940,16848,40,
941,16851,10,
942,16855,20,
943,16855,30,
944,16856,10,-1.006768557
945,16856,40,-0.007925231
946,16870,10,-1.006768557
947,16870,11,-1.006768557
948,16873,20,
949,16873,30,0.990918095
950,16904,10,
951,16904,11,
952,16925,10,
953,16925,40,
954,16931,20,-1.006768557
955,16931,30,-0.007925231
956,16933,30,-1.006768557
957,16935,10,
958,16935,11,
959,16954,10,
960,16956,10,0.990918095
961,16973,20,-0.007925231
962,16973,30,-1.006768557
963,16973,31,
964,16973,32,-0.007925231
965,16975,10,
966,16975,40,
967,16989,10,
968,16989,20,
969,16994,40,0.990918095
970,16996,10,-0.007925231
971,16996,20,-0.007925231
972,17003,10,
973,17003,40,
974,17027,40,-0.007925231
975,17028,10,-1.006768557
976,17031,10,
977,17031,20,
978,17038,30,
979,17041,10,
980,17042,10,-0.007925231
981,17042,20,-1.006768557
982,17049,10,
983,17049,20,
984,17050,20,
985,17050,30,
986,17061,10,-1.006768557
987,17075,10,-1.006768557
988,17075,20,-1.006768557
989,17077,40,
990,17093,40,
991,17107,10,
992,17134,11,0.990918095
993,17136,10,
994,17136,20,
995,17175,10,2.988604747
996,17184,10,-1.006768557
997,17199,10,0.990918095
998,17201,20,1.989761421
999,17202,10,0.990918095
1000,17209,10,0.990918095
1001,17209,11,-0.007925231
1002,17234,10,0.990918095
1003,17234,40,0.990918095
1004,17237,10,
1005,17237,20,
1006,17239,10,
1007,17239,20,
1008,17241,10,
1009,17241,11,
1010,17253,10,-1.006768557
1011,17253,20,-1.006768557
1012,17277,10,-0.007925231
1013,17277,40,-0.007925231
1014,17279,10,
1015,17279,40,
1016,17282,20,-1.006768557
1017,17282,30,-1.006768557
1018,17303,10,
1019,17319,10,-1.006768557
1020,17328,40,-0.007925231
1021,17356,10,
1022,17356,20,
1023,17363,10,
1024,17366,10,
1025,17366,20,
1026,17371,10,
1027,17383,10,
1028,17383,11,
1029,17388,10,
1030,17389,10,
1031,17392,10,-1.006768557
1032,17392,40,-0.007925231
1033,17425,10,
1034,17425,40,
1035,17428,10,
1036,17458,10,
1037,17459,10,
1038,17468,10,-0.007925231
1039,17473,10,
1040,17480,10,
1041,17491,10,
1042,17491,20,
1043,17492,10,
1044,17492,40,0.990918095
1045,17506,20,
1046,17520,10,-1.006768557
1047,17520,11,-1.006768557
1048,17521,10,-1.006768557
1049,17521,20,-1.006768557
1050,17526,10,0.990918095
1051,17527,10,-1.006768557
1052,17527,20,0.990918095
1053,17547,10,
1054,17547,20,
1055,17588,10,0.990918095
1056,17602,10,
1057,17623,10,
1058,17623,20,
1059,17626,10,
1060,17626,11,
1061,17635,10,
1062,17635,20,
1063,17640,10,
1064,17641,10,
1065,17642,10,
1066,17646,41,
1067,17653,10,
1068,17653,40,
1069,17661,30,1.989761421
1070,17674,30,
1071,17681,20,
1072,17707,40,
1073,17707,41,
1074,17714,20,0.990918095
1075,17715,10,
1076,17715,20,
1077,17750,10,
1078,17750,20,
1079,17755,10,
1080,17773,10,-0.007925231
1081,17773,40,-0.007925231
1082,17785,30,
1083,17790,10,-1.006768557
1084,17790,40,-1.006768557
1085,17833,10,0.990918095
1086,17833,20,0.990918095
1087,17844,10,
1088,17862,10,
1089,17862,40,
1090,17909,10,
1091,17909,20,
1092,17922,10,0.990918095
1093,17923,10,-1.006768557
1094,17923,11,-1.006768557
1095,17924,10,
1096,17924,40,
1097,17933,10,-0.007925231
1098,17933,20,-0.007925231
1099,17952,10,-1.006768557
1100,17952,40,-1.006768557
1101,17970,10,
1102,17970,20,-0.007925231
1103,17978,10,
1104,17978,20,
1105,17980,10,
1106,17980,20,
1107,17986,20,
1108,17986,30,
1109,18034,10,
1110,18048,10,-1.006768557
1111,18052,10,
1112,18075,10,
1113,18075,40,
1114,18092,10,2.988604747
1115,18097,10,
1116,18098,10,
1117,18100,10,-1.006768557
1118,18150,10,
1119,18150,40,
1120,18155,20,
1121,18155,30,
1122,18158,10,-0.007925231
1123,18163,20,
1124,18163,30,
1125,18166,10,0.990918095
1126,18175,20,-0.007925231
1127,18175,30,-1.006768557
1128,18198,20,-0.007925231
1129,18199,10,
1130,18199,20,
1131,18200,10,
1132,18200,20,
1133,18204,20,
1134,18210,10,
1135,18210,40,
1136,18212,10,
1137,18216,10,-0.007925231
1138,18216,20,
1139,18229,10,
1140,18243,10,0.990918095
1141,18245,10,2.988604747
1142,18245,20,
1143,18259,10,
1144,18264,10,
1145,18276,10,
1146,18276,20,
1147,18285,20,-0.007925231
1148,18285,30,-1.006768557
1149,18298,10,
1150,18301,10,-0.007925231
1151,18301,40,-0.007925231
1152,18304,10,
1153,18304,20,
1154,18309,10,-1.006768557
1155,18309,20,-0.007925231
1156,18345,20,0.990918095
1157,18352,10,0.990918095
1158,18352,40,-1.006768557
1159,18360,10,-0.007925231
1160,18363,10,
1161,18364,11,
1162,18417,10,
1163,18421,10,-0.007925231
1164,18421,20,
1165,18424,40,
1166,18435,40,-1.006768557
1167,18435,42,-1.006768557
1168,18439,10,
1169,18439,40,
1170,18442,10,
1171,18442,40,
1172,18443,10,
1173,18451,10,
1174,18451,40,
1175,18481,20,
1176,18481,30,
1177,18482,40,
1178,18482,41,
1179,18483,10,
1180,18508,10,-0.007925231
1181,18508,11,-0.007925231
1182,18508,40,
1183,18525,20,
1184,18525,30,
1185,18531,20,-1.006768557
1186,18531,30,-1.006768557
1187,18536,10,-1.006768557
1188,18539,10,
1189,18539,11,
1190,18566,10,-1.006768557
1191,18566,20,
1192,18632,20,
1193,18632,30,
1194,18646,20,
1195,18679,10,
1196,18680,20,
1197,18686,20,0.990918095
1198,18686,30,-1.006768557
1199,18707,20,
1200,18733,10,-0.007925231
1201,18733,20,
1202,18734,10,
1203,18739,10,-0.007925231
1204,18739,40,-0.007925231
1205,18742,10,
1206,18742,40,
1207,18758,10,-0.007925231
1208,18759,10,
1209,18774,10,
1210,18774,20,
1211,18776,10,-1.006768557
1212,18776,40,-0.007925231
1213,18779,10,
1214,18779,11,
1215,18782,10,-1.006768557
1216,18782,40,-1.006768557
1217,18808,10,
1218,18808,20,
1219,18828,10,
1220,18831,10,0.990918095
1221,18865,10,-1.006768557
1222,18877,10,
1223,18889,10,-1.006768557
1224,18889,40,-1.006768557
1225,18896,10,-0.007925231
1226,18896,40,-1.006768557
1227,18918,11,0.990918095
1228,18918,40,
1229,18918,41,
1230,18950,10,
1231,18961,10,-0.007925231
1232,18963,10,-1.006768557
1233,18966,10,
1234,18972,10,
1235,18972,11,0.990918095
1236,18973,10,
1237,18973,40,
1238,18983,20,-1.006768557
1239,18983,30,-1.006768557
1240,18990,10,
1241,18990,40,
1242,18992,10,
1243,19001,10,-1.006768557
1244,19031,20,-1.006768557
1245,19047,20,
1246,19047,30,
1247,19049,10,
1248,19050,10,
1249,19052,10,
1250,19052,40,
1251,19053,10,
1252,19053,40,
1253,19054,10,-1.006768557
1254,19054,20,-1.006768557
1255,19058,10,
1256,19065,10,-1.006768557
1257,19065,20,-1.006768557
1258,19110,10,
1259,19110,20,
1260,19133,10,
1261,19142,30,-1.006768557
1262,19154,10,
1263,19154,40,
1264,19158,10,1.989761421
1265,19187,20,
1266,19212,20,
1267,19213,20,0.990918095
1268,19216,10,
1269,19280,10,
1270,19280,20,
1271,19286,10,-1.006768557
1272,19286,20,-1.006768557
1273,19298,10,-0.007925231
1274,19298,11,-1.006768557
1275,19298,20,0.990918095
1276,19298,21,
1277,19333,10,
1278,19338,10,
1279,19338,20,
1280,19345,30,
1281,19351,10,-1.006768557
1282,19373,10,-1.006768557
1283,19375,10,
1284,19389,10,
1285,19389,40,
1286,19403,10,
1287,19424,10,-1.006768557
1288,19425,20,
1289,19433,30,-1.006768557
1290,19433,40,-1.006768557
1291,19442,40,
1292,19454,10,-1.006768557
1293,19454,20,-0.007925231
1294,19458,10,
1295,19458,40,
1296,19488,20,
1297,19489,10,
1298,19493,10,
1299,19496,10,
1300,19496,20,
1301,19501,10,
1302,19535,20,
1303,19535,30,
1304,19536,10,
1305,19536,40,
1306,19537,10,
1307,19537,11,
1308,19542,20,
